ano,trimestre,instituicao,irregularidade,reclamacoes_procedentes,reclamacoes_total
2025,1º,PAY4FUN IP S.A. (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",,
2025,1º,PAY4FUN IP S.A. (conglomerado),Limites de transação - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Pix - Bloqueio ou devolução irregular de valores - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento,,
2025,1º,PAY4FUN IP S.A. (conglomerado),PIX - Chaves - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",,
2025,1º,PAYPAL DO BRASIL IP (conglomerado),Restrições cadastrais por parte - instituição de pagamento,,
2025,1º,PEFISA S.A. (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",,
2025,1º,PEFISA S.A. (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,,
2025,1º,PEFISA S.A. (conglomerado),Ausência de título adequado relativo a cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix,,
2025,1º,PEFISA S.A. (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,,
2025,1º,PEFISA S.A. (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,,
2025,1º,PEFISA S.A. (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),Cobranças diversas,,
2025,1º,PEFISA S.A. (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,,
2025,1º,PEFISA S.A. (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,,
2025,1º,PEFISA S.A. (conglomerado),Descumprimento de ordem judicial,,
2025,1º,PEFISA S.A. (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,,
2025,1º,PEFISA S.A. (conglomerado),Encaminhamento de instrumentos de pagamento não solicitados,,
2025,1º,PEFISA S.A. (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),,
2025,1º,PEFISA S.A. (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,,
2025,1º,PEFISA S.A. (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,PEFISA S.A. (conglomerado),"Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga",,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),,
2025,1º,PEFISA S.A. (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,PEFISA S.A. (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",,
2025,1º,PEFISA S.A. (conglomerado),Juros e preços,,
2025,1º,PEFISA S.A. (conglomerado),Limites de transação,,
2025,1º,PEFISA S.A. (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",,
2025,1º,PEFISA S.A. (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,,
2025,1º,PEFISA S.A. (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,,
2025,1º,PEFISA S.A. (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,PEFISA S.A. (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),Pix  - chaves,,
2025,1º,PEFISA S.A. (conglomerado),Pix - diversos,,
2025,1º,PEFISA S.A. (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,,
2025,1º,PEFISA S.A. (conglomerado),Pix - iniciação,,
2025,1º,PEFISA S.A. (conglomerado),Pix - liquidação,,
2025,1º,PEFISA S.A. (conglomerado),Reclamações relacionadas a assuntos diversos,,
2025,1º,PEFISA S.A. (conglomerado),Recusa de produtos ou serviços,,
2025,1º,PEFISA S.A. (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,PEFISA S.A. (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,,
2025,1º,PEFISA S.A. (conglomerado),Restrições cadastrais,,
2025,1º,PEFISA S.A. (conglomerado),"Terminais eletrônicos, internet e aplicativos",,
2025,1º,PICPAY (conglomerado),"Abertura de conta de depósito com documentação ausente, insuficiente ou falsa",,
2025,1º,PICPAY (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa,,
2025,1º,PICPAY (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,,
2025,1º,PICPAY (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix,,
2025,1º,PICPAY (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pós-paga não atendido - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pré-paga não atendido - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,,
2025,1º,PICPAY (conglomerado),Cobrança irregular de tarifa em conta de pagamento pós-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Cobrança irregular de tarifa em conta de pagamento pré-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Cobrança irregular de tarifa relacionada a conta ou serviços acessórios à conta,,
2025,1º,PICPAY (conglomerado),Cobranças diversas,,
2025,1º,PICPAY (conglomerado),Cobranças diversas de IPs,,
2025,1º,PICPAY (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,,
2025,1º,PICPAY (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,,
2025,1º,PICPAY (conglomerado),Descumprimento de ordem judicial,,
2025,1º,PICPAY (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,,
2025,1º,PICPAY (conglomerado),"Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",,
2025,1º,PICPAY (conglomerado),"Débito em conta de pagamento pré-paga não autorizado pelo cliente, ou não cumprimento das regras aplicáveis - instituição de pagamento",,
2025,1º,PICPAY (conglomerado),"Débito em conta não autorizado pelo cliente, ou não cumprimento das regras aplicáveis",,
2025,1º,PICPAY (conglomerado),Dificuldade para efetuar resgate antecipado de aplicação,,
2025,1º,PICPAY (conglomerado),Encaminhamento de instrumentos de pagamento não solicitados - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Falta de transparência na redação de documentos,,
2025,1º,PICPAY (conglomerado),Falta de transparência na redação de documentos - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),,
2025,1º,PICPAY (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,,
2025,1º,PICPAY (conglomerado),Insatisfação com a resposta referente à reclamação registrada no BCB recebida - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,PICPAY (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),"Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga",,
2025,1º,PICPAY (conglomerado),Irregularidade na portabilidade salarial para contas de pagamento pré-pagas - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades envolvendo a abertura de conta-salário,,
2025,1º,PICPAY (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,,
2025,1º,PICPAY (conglomerado),Irregularidades no processo de encerramento de conta de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documentos - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pós-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a conta,,
2025,1º,PICPAY (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),,
2025,1º,PICPAY (conglomerado),"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, conta e operação de crédito",,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR) - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),,
2025,1º,PICPAY (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques) - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,,
2025,1º,PICPAY (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em internet banking",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",,
2025,1º,PICPAY (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,PICPAY (conglomerado),Juros e preços,,
2025,1º,PICPAY (conglomerado),Limites de transação,,
2025,1º,PICPAY (conglomerado),Limites de transação - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga ou não cumprimento das regras aplicáveis - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),"Não acatamento de solicitação de cancelamento de débitos automáticos em conta de pagamento pré-paga, ou não cumprimento das regras aplicáveis",,
2025,1º,PICPAY (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,,
2025,1º,PICPAY (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pós-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada para conta de pagamento pré-paga - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,,
2025,1º,PICPAY (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,,
2025,1º,PICPAY (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,PICPAY (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",,
2025,1º,PICPAY (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",,
2025,1º,PICPAY (conglomerado),Outras irregularidades - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,,
2025,1º,PICPAY (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Pix  - chaves,,
2025,1º,PICPAY (conglomerado),Pix - Bloqueio ou devolução de valores,,
2025,1º,PICPAY (conglomerado),Pix - Bloqueio ou devolução irregular de valores - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Pix - diversos,,
2025,1º,PICPAY (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução,,
2025,1º,PICPAY (conglomerado),Pix - Dificuldade para solicitar ou realizar devolução - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Pix - experiência do usuário - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Pix - iniciação,,
2025,1º,PICPAY (conglomerado),Pix - liquidação,,
2025,1º,PICPAY (conglomerado),Pix - liquidação - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Pix - outros,,
2025,1º,PICPAY (conglomerado),Pix - outros - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),PIX - Chaves - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),PIX - Diversos - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),PIX - Iniciação - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Reclamações relacionadas a assuntos diversos,,
2025,1º,PICPAY (conglomerado),Reclamações relacionadas a assuntos diversos envolvendo - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Recusa de produtos ou serviços,,
2025,1º,PICPAY (conglomerado),Recusa de produtos ou serviços - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,PICPAY (conglomerado),Renegociação de dívida em instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,,
2025,1º,PICPAY (conglomerado),Renegociação de dívidas/encargos relacionadas à cartão de crédito - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,,
2025,1º,PICPAY (conglomerado),Restrições cadastrais,,
2025,1º,PICPAY (conglomerado),Restrições cadastrais por parte - instituição de pagamento,,
2025,1º,PICPAY (conglomerado),"Terminais eletrônicos, internet e aplicativos",,
2025,1º,PICPAY (conglomerado),"Terminais eletrônicos, internet e aplicativos - instituição de pagamento",,
2025,1º,PICPAY (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) - instituição de pagamento",,
2025,1º,PICPAY (conglomerado),"Transações não reconhecidas pelo titular da conta, realizadas por terceiros (invasão de conta) em instituições financeiras",,
2025,1º,PINBANK BRASIL IP (conglomerado),Bloqueio de valores ou de conta fora do âmbito do Pix - instituição de pagamento,,
2025,1º,PINBANK BRASIL IP (conglomerado),Irregularidades relacionadas ao acompanhamento de conta de pagamento - instituição de pagamento,,
2025,1º,PINBANK BRASIL IP (conglomerado),Outras irregularidades - instituição de pagamento,,
2025,1º,PINE (conglomerado),Ausência de título adequado relativo a cartão de crédito consignado,,
2025,1º,PINE (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,,
2025,1º,PINE (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,,
2025,1º,PINE (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,,
2025,1º,PINE (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,PINE (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,,
2025,1º,PINE (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",,
2025,1º,PINE (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),,
2025,1º,PINE (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,PINE (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,PINE (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito consignado",,
2025,1º,PINE (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,PINE (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,,
2025,1º,PINE (conglomerado),Oferta ou prestação de informação sobre crédito consignado de forma inadequada,,
2025,1º,PINE (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,PINE (conglomerado),"Oferta ou prestação de informação sobre produtos e serviços de forma inadequada, exceto as relacionadas a cartão de crédito, conta e serviços acessórios, credenciadora de cartão e operação de crédito",,
2025,1º,PINE (conglomerado),Recusa de produtos ou serviços,,
2025,1º,PINE (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,PINE (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,,
2025,1º,PINE (conglomerado),"Terminais eletrônicos, internet e aplicativos",,
2025,1º,PLUXEE IP (conglomerado),Abertura de conta de pagamento sem documentação necessária ou com documentação falsa - instituição de pagamento,,
2025,1º,PLUXEE IP (conglomerado),Cancelamento de contrato a pedido do cliente de conta de pagamento pré-paga não atendido - instituição de pagamento,,
2025,1º,PLUXEE IP (conglomerado),Irregularidades no processo de encerramento de conta de pagamento - instituição de pagamento,,
2025,1º,PLUXEE IP (conglomerado),Irregularidades relacionadas ao fornecimento de documentos por conta de pagamentos pré-paga - instituição de pagamento,,
2025,1º,PLUXEE IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pós-paga - instituição de pagamento",,
2025,1º,PLUXEE IP (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços prestados relacionados a conta de pagamento pré-paga - instituição de pagamento",,
2025,1º,PORTO SEGURO (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,,
2025,1º,PORTO SEGURO (conglomerado),Ausência de título adequado relativo a cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Cadastro positivo envolvendo instituição financeira,,
2025,1º,PORTO SEGURO (conglomerado),Cancelamento de contrato a pedido do cliente não atendido por instituição financeira,,
2025,1º,PORTO SEGURO (conglomerado),Cobrança irregular de tarifa em operação de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Cobrança irregular de tarifa relacionada ao cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Cobranças diversas,,
2025,1º,PORTO SEGURO (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,,
2025,1º,PORTO SEGURO (conglomerado),Descumprimento de ordem judicial,,
2025,1º,PORTO SEGURO (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,,
2025,1º,PORTO SEGURO (conglomerado),Dificuldade na liberação ou substituição de bem,,
2025,1º,PORTO SEGURO (conglomerado),Encaminhamento de instrumentos de pagamento não solicitados,,
2025,1º,PORTO SEGURO (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,,
2025,1º,PORTO SEGURO (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,,
2025,1º,PORTO SEGURO (conglomerado),"Integridade, confiabilidade, segurança, sigilo e legitimidade das operações e serviços  - conta de pagamento pré-paga",,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao atendimento da Ouvidoria,,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),"Irregularidades relacionadas ao fornecimento de documentos relativos a operação de crédito, exceto para liquidação antecipada e descritivo do crédito.",,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao fornecimento de informações relativas a operação de crédito contratada (DDC),,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),,
2025,1º,PORTO SEGURO (conglomerado),Irregularidades relativas a crédito rotativo de cartão de crédito e inadimplência do cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",,
2025,1º,PORTO SEGURO (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking, ATM, credenciadora e operação de crédito",,
2025,1º,PORTO SEGURO (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade dos serviços relacionados a operações de crédito, exceto consignado",,
2025,1º,PORTO SEGURO (conglomerado),"Irregularidades relativas a telemarketing, SMS ou Whatsapp com oferta de produtos e serviços",,
2025,1º,PORTO SEGURO (conglomerado),Juros e preços,,
2025,1º,PORTO SEGURO (conglomerado),Limites de transação,,
2025,1º,PORTO SEGURO (conglomerado),Não acatamento de solicitação de cancelamento de débitos automáticos em conta ou não cumprimento das regras aplicáveis,,
2025,1º,PORTO SEGURO (conglomerado),Oferta ou prestação de informação sobre a conta ou serviços acessórios de forma inadequada ,,
2025,1º,PORTO SEGURO (conglomerado),Oferta ou prestação de informação sobre o cartão de crédito de forma inadequada ,,
2025,1º,PORTO SEGURO (conglomerado),"Oferta ou prestação de informação sobre operação de crédito de forma inadequada, exceto crédito consignado",,
2025,1º,PORTO SEGURO (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Pix - diversos,,
2025,1º,PORTO SEGURO (conglomerado),Reclamações relacionadas a assuntos diversos,,
2025,1º,PORTO SEGURO (conglomerado),Recusa de produtos ou serviços,,
2025,1º,PORTO SEGURO (conglomerado),Renegociação de dívida (exceto cartão de crédito),,
2025,1º,PORTO SEGURO (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,,
2025,1º,PORTO SEGURO (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,,
2025,1º,PORTO SEGURO (conglomerado),Restrições cadastrais,,
